time_step,historical_f0_image_path,real_displacement,camera_displacement,scale_factor
134,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e53b369ffc5c55b8.jpg,16.655911681932462,0.7202176451683044,23.126219960967795
135,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/d66c12ec337c5a10.jpg,17.462913285960756,0.6648520827293396,26.26586234681299
136,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/4624d14fe543563a.jpg,18.288896276111746,0.7961441278457642,22.971840947440647
137,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/f472e5726fb85a8b.jpg,19.047016286611704,0.8260936141014099,23.056728633994165
138,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b5f8480a0ff2520c.jpg,19.641736511575807,0.7849871516227722,25.021729936561687
139,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/5e8cce1e699757ef.jpg,20.026678630387977,0.9325574040412903,21.47500898454211
140,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e8e8d07341c155ed.jpg,20.280417849480067,0.7042375206947327,28.79769573974611
141,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/30e896d459e053ba.jpg,20.54191620394167,0.6573559045791626,31.249306594564704
142,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/ca17cbc78f50541b.jpg,20.86480556040926,0.7780794501304626,26.81577769071115
143,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/d07fb5f8aad95e62.jpg,20.748108081397383,0.5169673562049866,40.13427121145033
144,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c5d1f099539e5120.jpg,20.53342261737016,0.5229026675224304,39.268154271730424
145,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b6b9003b2fa35eed.jpg,20.281114534703242,0.34279823303222656,59.16341620348028
146,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/dca2814f730d580d.jpg,20.04707461136061,0.37895718216896057,52.9006324583195
147,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e3f4e6f51d155720.jpg,19.790746918369766,0.4225638210773468,46.83492985251862
148,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e865a2a78b125e89.jpg,19.568825603539224,0.306499719619751,63.84614520305813
149,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/104def13781559e1.jpg,19.36577614742536,0.35890257358551025,53.95830950432394
150,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/515771f13ec75aae.jpg,19.19518139478575,0.45568719506263733,42.12359180324837
151,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/38c2b0829ba150ed.jpg,19.034180856514748,0.2944754958152771,64.63757129881797
152,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/f74bf9e8172b5a41.jpg,19.013015872725063,0.3270238935947418,58.13953122424316
153,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e3f4e6f51d155720.jpg,19.19518139478575,0.6380146741867065,30.08579923221097
154,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e865a2a78b125e89.jpg,19.034180856514748,0.3882303833961487,49.028055686956236
155,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/104def13781559e1.jpg,19.013015872725063,0.4353306293487549,43.67488660553961
156,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/38c2b0829ba150ed.jpg,19.628627094242777,0.6214660406112671,31.584392085102955
157,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/a06a5ceba36c54c7.jpg,19.500842502049704,0.40338194370269775,48.343369866902854
158,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/81e67ffcacda5c2f.jpg,19.257456537060214,0.31949570775032043,60.2745391249811
159,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/7ef5ce357d2c58fb.jpg,18.952352095994545,0.49552658200263977,38.246892869802856
160,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b148eec323835344.jpg,18.662925155765894,0.5358113646507263,34.83114839852547
161,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/d53a8fa70d395acf.jpg,18.41778182127758,0.4993038773536682,36.88691928228678
162,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/61976fdd31565287.jpg,18.213676619657644,0.49719080328941345,36.633172816464004
163,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/3e1bd268cc605962.jpg,17.962696914930415,0.49667245149612427,36.16608261807447
164,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/481a3b6ef08a5093.jpg,17.472683381976054,0.49271777272224426,35.46184925589397
165,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/688342965d465afa.jpg,16.852756394750138,0.34027427434921265,49.526977691692
166,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/84c05b8aca2f561b.jpg,16.22812798374595,0.4128134548664093,39.3110442318251
167,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/5062a09bf3235c9e.jpg,15.804615410009383,0.40727975964546204,38.80530528638923
168,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/5720fc744dd15f35.jpg,15.490931727992393,0.3961975574493408,39.09900865548147
169,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/344739a586315653.jpg,15.23290910072949,0.34489044547080994,44.167385037109526
170,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e11bb7afee4a5f82.jpg,15.007908651960795,0.26026538014411926,57.6638684855063
171,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/688342965d465afa.jpg,15.490931727992393,0.5669246315956116,27.324499350809834
172,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/84c05b8aca2f561b.jpg,15.23290910072949,0.47948670387268066,31.769200225360834
173,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/5062a09bf3235c9e.jpg,15.007908651960795,0.3527728021144867,42.54270329800034
174,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/20ef67b5816d51c8.jpg,19.349497040334878,0.46796146035194397,41.34848418026247
175,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/8b3120f9bb2259f7.jpg,19.17335164526526,0.4639585316181183,41.32557187470095
176,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/ecb15bd33e2d56a4.jpg,18.947593623995715,0.4534372389316559,41.78658477331541
177,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/eee756a406b3510f.jpg,18.72966855392232,0.47108498215675354,39.75857703672248
178,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6e520defbdc55270.jpg,18.535436786047825,0.48944446444511414,37.87035737969077
179,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/23b6d9a01eaa5f8f.jpg,18.347805982748763,0.545127272605896,33.657839012603304
180,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/23be45edc3355021.jpg,18.203604410471108,0.5069644451141357,35.90706327812166
181,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6df926a6f8bb514a.jpg,18.169561637120516,0.5203903317451477,34.91525596985677
182,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/a4d941f129985c63.jpg,18.348618640437873,0.5424796938896179,33.82360454614803
183,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/8b3120f9bb2259f7.jpg,18.347805982748763,0.8883883357048035,20.65291184647592
184,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/ecb15bd33e2d56a4.jpg,18.203604410471108,0.8108512759208679,22.449991695206535
185,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/eee756a406b3510f.jpg,18.169561637120516,0.8539350628852844,21.27745121008267
186,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6e520defbdc55270.jpg,18.348618640437873,0.892707347869873,20.55390121322547
187,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6a9e4677e92d5e03.jpg,15.086235595452916,0.41653984785079956,36.21798892301093
188,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/23be45edc3355021.jpg,19.279060646644904,0.9096701741218567,21.193462416480568
189,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6df926a6f8bb514a.jpg,19.739669276061605,0.9849609136581421,20.041068637686877
190,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/17fe93a6d81459e3.jpg,15.086235595452916,0.6018774509429932,25.065294557582302
191,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/df0dbdaf034b584f.jpg,19.94386548504223,0.31028541922569275,64.2758706961207
192,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/df0dbdaf034b584f.jpg,15.022430381453002,0.28311628103256226,53.06099079383293
193,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/3cc68ed187475d35.jpg,15.159210341625947,0.25254184007644653,60.026530008006304
194,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/da6c06679f4d599c.jpg,15.293303869136865,0.2540075480937958,60.208068555071456
195,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/97a1a6785d9f5d1a.jpg,15.022430381453002,0.37184450030326843,40.39976487268476
196,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/353f63d6fe3855b4.jpg,15.159210341625947,0.32880842685699463,46.10347273191691
197,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/db2e2fe6a37f57ec.jpg,15.293303869136865,0.3309125602245331,46.21554364319066
198,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/df0dbdaf034b584f.jpg,15.448373772819924,0.3351610004901886,46.09239663990129
199,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/3cc68ed187475d35.jpg,15.603058625239568,0.32512977719306946,47.99024795558518
200,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/da6c06679f4d599c.jpg,15.757017799563968,0.3133868873119354,50.2797610159098
201,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/90757a09c4cf51c9.jpg,15.911382786374912,0.33103543519973755,48.065497208099266
202,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/5e0d610d84cf5072.jpg,15.80997233921147,0.24686676263809204,64.04253116240265
203,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/dd82e53fb2775b2c.jpg,15.661297428881749,0.21629434823989868,72.40733544970544
204,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c0af5e1cc61c5430.jpg,15.552578070708751,0.23566162586212158,65.99537796538877
205,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/85aaf56fbc9254cf.jpg,15.603074411906462,0.2506886124610901,62.240858325099424
206,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/0266029823c75acf.jpg,15.661297428881749,0.27115124464035034,57.75853048233131
207,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/f71511add2105127.jpg,15.552578070708751,0.3026559054851532,51.386996879437014
208,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/5e0d610d84cf5072.jpg,15.603074411906462,0.32563257217407227,47.91619679730805
209,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/dd82e53fb2775b2c.jpg,15.78780848110438,0.3021024465560913,52.25978359686359
210,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c97fa37ed1c45f7f.jpg,15.764754261905201,0.4018406271934509,39.23135988516128
211,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e25ad09267fc57fd.jpg,15.564104302341095,0.4119642376899719,37.78023157935866
212,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e18c6b564979542c.jpg,15.35752181549981,0.3891820013523102,39.461027905032246
213,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/78a23d3755535683.jpg,15.1195994659325,0.40517696738243103,37.31603887459301
214,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/1e46e03cd8f15f5c.jpg,15.564104302341095,0.5898303389549255,26.38742579759108
215,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/92a82dccb7ac5bc8.jpg,15.00821722929878,0.40155163407325745,37.37556009188283
216,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c97fa37ed1c45f7f.jpg,15.1195994659325,0.5794039964675903,26.0950900547995
217,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/908b33c242c8526b.jpg,15.294707941653765,0.4343017339706421,35.216778440695
218,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e18c6b564979542c.jpg,15.00821722929878,0.5540058016777039,27.090361118690772
219,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/13be0bd0c0375220.jpg,15.131440461425129,0.43759429454803467,34.57869686590293
220,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/11bf987043f65614.jpg,15.294707941653765,0.6226791739463806,24.56274206943495
221,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/92a82dccb7ac5bc8.jpg,15.259749445997508,0.5772494077682495,26.435279518076
222,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c6f9d16fed6957d0.jpg,15.131440461425129,0.6255134344100952,24.190432417642924
223,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6d789890874f52ff.jpg,19.29001396756804,0.46804964542388916,41.21360662520755
224,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/50c12e6382c8586f.jpg,19.061097445826675,0.42818060517311096,44.51648957364704
225,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/dc2b8b3aadde53da.jpg,18.851941253353267,0.4499126970767975,41.901331915812435
226,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b68c852b721051ac.jpg,18.610142300894104,0.4045780599117279,45.998891548776825
227,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/f764ead19ee05473.jpg,18.388894808054275,0.4068014621734619,45.20361040446106
228,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/9ab57f78dd1853b8.jpg,18.178114036091557,0.3943241834640503,46.09941464000728
229,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/4905442e11f35e87.jpg,17.93646330639928,0.4019870460033417,44.61950573962071
230,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/a783f73f3f3d540d.jpg,17.750366954942567,0.3721933364868164,47.691254019995895
231,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/390f8359b3df5376.jpg,17.628130753356896,0.42224961519241333,41.74812745613516
232,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/6a5a8db7d03c5171.jpg,17.57224418532224,0.43167996406555176,40.70664762808831
233,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/81b7ee2e9c455d1d.jpg,17.599308686458386,0.41136759519577026,42.782438121026175
234,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/41a650898b88522b.jpg,17.618601780886692,0.42074698209762573,41.87457671841044
235,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/4080f00ed7ff5ead.jpg,17.568735166530843,0.41773390769958496,42.05723989053211
236,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/a2df152bf75d582e.jpg,17.435121766428686,0.4450214207172394,39.17816301590284
237,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/11c2b058edb35dba.jpg,17.238268310106815,0.46839579939842224,36.80278160531446
238,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/4faec41eef9c5a1d.jpg,17.051478995135117,0.45977798104286194,37.08633231295503
239,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/d9c5c105db13541f.jpg,16.862970935543967,0.43534982204437256,38.73430074315093
240,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/2e79ebf5b04c53b9.jpg,16.78374039092036,0.3553454577922821,47.232179342310125
241,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c1b5032975615735.jpg,16.76436697503561,0.3735663890838623,44.87653992680846
242,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/ff094a0ab376530e.jpg,16.737074485754736,0.3617866337299347,46.262279822776904
243,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c8e73ef5bd8159a8.jpg,16.72737590427726,0.2773369252681732,60.3142761754591
244,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/60db39875b805e13.jpg,16.69856939879137,0.2704911530017853,61.73425346255653
245,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/11c2b058edb35dba.jpg,16.76436697503561,0.48418498039245605,34.62388891420642
246,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/4faec41eef9c5a1d.jpg,16.737074485754736,0.47963449358940125,34.895477096530044
247,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/d9c5c105db13541f.jpg,16.72737590427726,0.35993367433547974,46.47349524925624
248,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/2e79ebf5b04c53b9.jpg,16.69856939879137,0.3559585213661194,46.911559624151096
249,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c1b5032975615735.jpg,16.843812811061454,0.3541245460510254,47.56465768581444
250,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/ff094a0ab376530e.jpg,17.249262068637034,0.39323490858078003,43.86503256003177
251,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/c8e73ef5bd8159a8.jpg,17.7829183056647,0.4369637072086334,40.696556744411815
252,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/60db39875b805e13.jpg,18.277767824860117,0.45580241084098816,40.100199977302275
253,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/7ed56c419384573f.jpg,18.205007705650072,0.32344627380371094,56.28448734796092
254,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/15a07ef28e465d48.jpg,18.016351397034263,0.31775346398353577,56.699150250546985
255,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/a7672318cb4352e7.jpg,17.844020421962984,0.30007413029670715,59.46537412045211
256,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/47a317cb4d4858a9.jpg,17.64199273342222,0.2880929410457611,61.23715724995824
257,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/878f99c1e0c35059.jpg,17.44307866682664,0.3283750116825104,53.11938499051046
258,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b6795c5230b850cc.jpg,17.264944734483578,0.3319406807422638,52.012138722728565
259,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/e9bea203cfd953f6.jpg,17.099643710297027,0.35020744800567627,48.82718459494291
260,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b54962b12ccc56e1.jpg,16.951816043942042,0.29576221108436584,57.31569283915908
261,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/50087a5bdd3951bc.jpg,16.834620033547345,0.3005635440349579,56.010186090929736
262,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/cd8ecb219b1457c4.jpg,16.715594012647074,0.28273114562034607,59.12186991628055
263,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/aa649e22a07f5b97.jpg,16.60099571291003,0.2804429531097412,59.195624382167416
264,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/7e4238100c705f2d.jpg,16.530906433394243,0.32066723704338074,51.551591568295756
265,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/b21fc07326f85773.jpg,16.38599167793106,0.3331017792224884,49.192146965346524
266,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/1efa0c1517de513f.jpg,16.16861191107677,0.3019176423549652,53.55305435270755
267,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/4e4b87e42c265f28.jpg,15.877327576968991,0.3105293810367584,51.129872232893604
268,/home/hongyuan/world-decoder/dataset/sensor_blobs/mini/2021.06.14.18.42.45_veh-12_03445_03902/CAM_F0/d6864297ece85305.jpg,15.515945166822643,0.3731667995452881,41.57911471687503
